ABC,nAcid,nBase,VE1_A,VR1_A,nAromAtom,nBridgehead,nHetero,nS,nF,AATS5s,AATS6s,AATS0i,ATSC6c,ATSC2dv,ATSC3dv,ATSC5dv,ATSC6dv,ATSC2d,ATSC4d,ATSC6d,ATSC7d,ATSC8d,ATSC1s,ATSC3s,ATSC4s,ATSC7s,ATSC8s,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC7v,ATSC8v,ATSC1p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC5i,ATSC6i,ATSC8i,AATSC0Z,BalabanJ,C3SP3,NdsCH,NaaN,NssO,SaasC,SsNH2,SaaNH,StN,SaasN,SsSH,SaaS,SsCl,MINsCH3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,SMR_VSA6,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA7,MDEC-22,MDEC-23,n5Ring,nG12Ring,n6HRing,n5aRing,nFARing,activity
50.30094328,0,1,3.656813629,82373.65421,0,0,15,1,0,2.970903113,2.925398538,166.0373966,0.75320849,174.2237971,57.67875809,145.7983617,-169.3232131,-11.05055886,7.038668252,19.63281807,-35.56689655,-60.33954816,-20.08656078,-0.910449474,24.46394334,-62.05920143,3.536392171,-14.6572176,-110.2650178,357.8737218,101.1514863,-492.124566,171.7964598,665.3298229,-1184.645187,-1932.531695,-357.5739434,-1791.634507,-1.599304234,0.957645044,-1.467202504,-32.49352749,3.835705668,56.83351,74.10467583,44.53817865,8.243709869,1.20117618,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692337759,12.72301298,6.578935684,37.00900656,6.041840829,23.66444774,0.0,5.907179729,26.17902562,65.56052669,12.96557803,24.82340424,0.0,31.4301518,37.42389519,1,0,1,0,0,active
45.75006348,0,1,3.624342718,87265.19835,0,0,15,1,0,3.113058182,3.032150206,166.3990686,0.665347767,155.8439263,37.01032256,123.6342501,-225.3886786,-17.14488312,14.57652785,2.040021633,-30.35220239,-49.44648759,-21.38968861,1.442308568,-8.683549364,-41.86639044,24.41767684,-233.7003786,99.21362899,363.0751758,-147.9864792,-177.0805841,91.08695286,1002.864975,-2334.555432,-132.7770182,-890.1034315,-7.774321545,-1.986726701,-2.805256864,4.812134474,-35.33869764,20.53421527,32.84751441,40.38867513,57.77840466,8.497926807,1.268337426,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306213789,12.72301298,6.578935684,38.01483772,6.041840829,23.66444774,0.0,5.907179729,27.18485678,58.38891992,12.96557803,4.899909731,20.7712116,16.69748925,30.1339936,1,0,1,0,0,active
47.36064375,0,1,3.628930391,84834.26818,0,0,16,1,0,3.4416194,3.024537379,166.5230135,0.521026267,144.9735303,33.14312096,25.12373038,-189.4515235,-16.19944598,7.903047091,0.404432133,-51.87811634,-42.17728532,-26.42943576,-21.6369935,13.26912294,-6.371050435,-19.03551095,-191.1168523,223.0012437,74.45621573,-70.74362598,-711.5857878,127.5118641,1270.130727,-2792.911934,363.3298825,-150.9116339,-3601.789093,-1.651533948,-0.032227338,-8.744414155,-33.71820916,11.87693448,69.55010867,35.36003764,11.28258872,8.535700153,1.251992736,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.859951008,12.72301298,6.578935684,36.50609099,12.64872279,23.66444774,0.0,5.907179729,26.24115118,53.80829279,32.2280429,4.899909731,41.5424232,12.69489017,24.28044921,2,0,1,0,0,inactive
44.08856074,0,0,3.624539344,64502.37046,6,0,16,1,0,3.34589732,3.292800537,166.0538162,0.736054393,155.3929185,51.89959043,106.2713701,-254.4137931,-18.81777646,20.28953627,-9.853448276,-32.13703924,-48.96284185,-20.03236813,3.301265293,1.437866128,-69.44585857,4.83456758,-160.7514863,10.91914388,352.5576694,-138.1034483,-245.2497027,80.10736964,821.761207,-2160.657039,-463.9740897,-1659.084242,-184.3184091,-2.02419133,-4.530335661,4.674880998,-34.90609952,14.67052735,62.94315271,13.12396817,63.09224669,8.765755054,1.260394609,3,1,2,0,0.077352199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34878496,12.72301298,6.578935684,43.86376845,6.196843572,29.35837573,0.0,11.81435946,20.13718479,40.82238348,12.96557803,11.82364693,20.7712116,15.43762478,27.52620333,1,0,1,0,0,active
45.22464315,0,0,3.624115697,66612.00391,6,0,16,1,0,3.514540923,3.254053444,166.040944,0.792633119,141.0766738,46.27226577,-8.435052452,-201.4619259,-19.88284726,18.5025775,-3.825294824,-34.29425888,-57.4905727,-22.91346605,-28.61297288,71.92003533,-81.15229355,-13.74853175,-190.6808841,285.0219617,59.02471577,-42.37327872,-507.3172799,155.8880475,799.6158805,-2990.569027,1077.386539,-902.7685485,-1614.209544,-1.449381823,-0.884940849,-0.073027157,-27.24393477,-2.964290755,76.5502785,11.50760869,53.20624379,8.710543041,1.256343171,4,1,2,0,0.075575784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645909773,13.13989185,6.578935684,35.81026532,6.196843572,29.35837573,0.0,11.81435946,6.544756406,34.27762707,12.96557803,25.67112133,20.7712116,14.56961522,26.6018657,1,0,1,0,0,active
48.67754825,0,1,3.629254386,90827.67626,0,0,17,1,2,3.622125202,3.088386827,167.919591,0.405517224,157.3008547,-10.07255753,242.205286,-220.5691256,-21.29230769,8.749940828,8.288994083,-29.74461538,-57.9795858,-24.629543,-37.68242474,-20.83205729,10.70118036,17.67307604,-258.6736095,277.4440237,480.5595266,-152.5039053,-168.5727811,160.1440386,547.5505562,-2232.711576,-148.814455,-601.9100303,-274.058469,-1.611206724,-1.559903472,2.965063872,-33.93618128,7.219545335,61.19608473,38.23389214,50.26886459,8.832899408,1.132938151,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855787333,12.72301298,6.578935684,23.91949375,19.13135364,23.66444774,0.0,11.8297089,26.17902562,47.7043264,17.14685924,4.899909731,25.49330646,18.81442483,32.02597333,1,0,1,0,0,active
44.79566752,0,0,3.624765039,69213.30003,6,0,17,1,0,3.359086119,3.284304014,165.9093487,0.669718997,150.2866957,47.8378914,109.6258716,-252.5891869,-20.03351665,17.68891201,-9.144396552,-30.9383918,-50.24620987,-18.98189749,3.44543176,-3.54357268,-67.6782182,6.194738391,-241.9262782,231.451843,402.2223543,-196.1724138,-142.0630202,76.421191,602.8522905,-2468.675706,-137.9048875,-1608.748423,77.21145091,-2.045645467,-4.61259197,6.142451012,-34.75675609,13.99459318,59.95499572,13.17427751,63.65641701,10.21165279,1.256352893,3,1,2,0,0.072626129,0.0,0.0,0.0,0.0,0.0,0.0,5.756954834,1.295590516,12.72301298,18.17987557,49.7437719,6.196843572,29.35837573,0.0,11.81435946,26.01718824,53.24714333,6.420821623,4.899909731,20.7712116,16.61088162,28.30048906,1,0,1,0,0,active
44.74788728,0,0,3.624209717,66048.16894,6,0,16,1,0,3.428039115,3.262502896,165.7228717,0.726559196,134.6866728,43.13778599,59.65863001,-215.8873158,-22.29270545,11.79347492,-4.128039397,-28.21575869,-55.23053247,-19.57274326,-13.10105325,29.25640687,-67.59217007,-8.13356885,-46.23822715,152.8753463,212.6149584,-107.432133,-389.6398892,220.955936,23.95105097,-1756.819133,-53.3081898,-983.4067328,-919.9055718,-1.11266375,-1.817563332,2.457179584,-24.45894351,-13.57546425,63.32162894,11.72166369,57.58850429,8.790397045,1.129060727,3,1,2,0,0.079012027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.854488168,13.13989185,6.578935684,36.31318089,6.196843572,29.35837573,0.0,11.81435946,6.544756406,40.3194679,25.80722127,4.899909731,20.7712116,16.46903652,29.72365959,1,0,1,0,0,active
47.48386286,0,1,3.624545044,91260.9354,0,0,15,1,0,3.258383936,2.992926955,166.3610309,0.764834772,147.7761744,38.09624752,5.306806889,-164.4179607,-15.05624143,10.69547325,9.230452675,-34.58710562,-60.41426612,-24.2457082,-33.64389113,67.44697761,-57.16512706,2.606068976,-171.9079287,273.0169547,56.499369,-18.16510288,-496.5989575,167.4171436,844.2765398,-2641.709067,785.0883615,-12.11222667,-1803.543161,-1.410774024,1.693414583,-1.291382892,-27.65167018,-6.337381178,60.70258486,38.75410662,45.21030139,8.395829904,1.263706998,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.657663055,13.13989185,6.578935684,29.458419,6.041840829,23.66444774,0.0,5.907179729,13.08951281,58.38891992,12.96557803,25.67112133,20.7712116,16.69748925,30.1339936,1,0,1,0,0,active
46.34778046,0,1,3.624968688,89151.40683,0,0,15,1,0,3.115120927,3.021906722,166.3796175,0.708256046,162.9840322,44.26456484,104.308591,-211.2490052,-14.22830579,12.65082645,3.573347107,-32.85588843,-52.72623967,-21.4597508,-2.972344604,3.921621518,-47.61592553,19.35883759,-139.6395776,16.55096419,327.7814509,-104.8292011,-258.6092746,91.89865378,856.6258675,-1821.863932,-652.0224231,-754.9462425,-485.9123698,-1.984623209,-1.872184695,3.102086072,-35.3221236,11.0953174,47.25407471,40.3754614,54.7384841,8.446051423,1.267235891,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361769345,12.72301298,6.578935684,37.51192214,6.041840829,23.66444774,0.0,5.907179729,26.6819412,64.93367633,12.96557803,17.89966704,20.7712116,17.57020987,31.06744365,1,0,1,0,0,active
47.05488724,0,1,3.625194384,93862.34314,0,0,16,1,0,3.12620168,3.014788523,166.2526613,0.64192065,158.6940732,40.36927638,108.0829224,-208.9887597,-15.33516988,10.12672176,4.473829201,-31.70087236,-54.01836547,-20.56208997,-2.803616497,-1.257905729,-45.92952475,20.58183957,-215.3016529,232.5950413,389.3057851,-155.4628099,-164.2107438,88.11277098,649.3118964,-2117.340696,-343.8371765,-702.2746519,-250.0162765,-2.006061617,-1.964467287,4.423082622,-35.19162482,10.42449738,44.26549728,40.63691613,55.15038896,9.772038567,1.263719086,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779987666,1.308574901,12.72301298,18.17987557,43.39192558,6.041840829,23.66444774,0.0,5.907179729,32.56194465,58.99932032,12.96557803,4.899909731,20.7712116,18.75004036,31.85036619,1,0,1,0,0,active
44.68627773,0,0,3.625206423,66263.82899,6,0,16,1,0,3.352475626,3.224411061,166.040944,0.784312885,165.3875982,61.89936367,77.68996226,-216.9286538,-14.68956995,14.74761669,-5.3504696,-34.90629193,-52.51154579,-20.00952702,-1.514464579,17.17546097,-75.5719328,-0.443551368,-62.38118777,-57.89132123,240.4253937,-27.76816609,-333.8634277,81.1519684,677.6853047,-1620.931404,-802.7242221,-1530.994648,-699.4420641,-2.021209813,-3.611532672,2.840656196,-34.89854733,5.209002782,66.94377095,18.39908405,59.91603222,8.710543041,1.260334628,3,1,2,0,0.077972048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.670215328,12.72301298,6.578935684,43.36085288,6.196843572,29.35837573,0.0,11.81435946,19.63426922,47.36713988,12.96557803,18.74738413,20.7712116,16.6687763,28.4729877,1,0,1,0,0,active
46.94549744,0,1,3.625635767,90912.90139,0,0,15,1,0,3.128894623,2.972992168,166.3610309,0.756514538,170.8946929,53.46791648,77.00895595,-180.7082762,-10.35253772,7.66255144,7.53909465,-35.29903978,-55.95747599,-21.53692524,-8.483631273,19.27859543,-53.13314679,14.37485922,-46.29080933,-38.78633745,218.4508093,-7.809053498,-338.8429081,92.68106448,710.2267369,-1312.756317,-939.837829,-618.214315,-959.248001,-1.982602014,-0.9369495,1.40439288,-35.30628274,1.654728428,51.11290415,45.47536025,51.6880511,8.395829904,1.267388518,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68196861,12.72301298,6.578935684,37.00900656,6.041840829,23.66444774,0.0,5.907179729,26.17902562,71.47843274,12.96557803,24.82340424,20.7712116,18.81442483,32.02597333,1,0,1,0,0,active
47.007107,0,1,3.624639063,90697.10797,0,0,15,1,0,3.17798462,2.994138571,166.094417,0.698760849,143.690572,34.72092045,64.83815911,-175.299382,-17.35213018,4.716686391,9.611597633,-29.0904142,-58.69769231,-21.22228462,-19.28309125,28.93485696,-45.15588956,7.697781471,-38.95100592,158.3959763,200.1820118,-76.08899408,-391.3938462,240.3618953,88.07845468,-1467.581171,-235.6050236,-103.8393772,-1176.557688,-1.04463297,0.735096025,1.006094141,-24.87539744,-16.89033315,47.63060449,39.44242602,49.10259346,8.480710059,1.13409105,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899114184,13.13989185,6.578935684,29.96133458,6.041840829,23.66444774,0.0,5.907179729,13.08951281,64.43076075,25.80722127,10.97592984,20.7712116,18.60141367,33.29064974,1,0,1,0,0,active
46.1409314,0,0,3.625754953,136235.4714,6,0,15,1,0,3.371075521,3.236067473,165.1746995,0.695588645,115.4864953,13.61183586,62.45496285,-230.3708687,-20.97097193,15.77098559,-3.876920975,-31.75923776,-51.91025203,-18.42313367,-19.02982626,10.80268779,-55.076709,13.10981688,-196.8228946,137.0124308,256.6183321,-164.1484188,-246.4076907,192.2325961,353.8614559,-2490.572609,85.86760366,-1114.931518,-435.2335472,-1.33820075,-2.840794137,3.365000607,-26.58278889,8.764039948,68.96543494,28.02284676,56.6437395,8.623318079,1.120816731,3,1,1,0,0.773749315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876885678,12.72301298,6.578935684,43.36085288,6.420821623,23.66444774,0.0,5.907179729,19.63426922,40.91170043,38.89673409,35.50235112,20.7712116,24.3297616,33.323992,2,0,1,0,0,active
49.59558508,0,0,3.626679164,229354.9526,9,0,16,1,0,3.326417335,3.254874099,164.738648,0.663393225,153.0619243,30.80556072,100.5172601,-244.0699706,-18.94047988,18.01996404,-7.558683117,-32.2019964,-54.26734453,-20.18728355,-4.138261207,-7.845531571,-69.95079783,22.00564103,-153.2253705,53.39475479,316.493025,-112.3660487,-204.0747101,240.370145,759.5286394,-2440.43176,-70.57203403,-1524.48257,-183.7081392,-1.285288456,-2.868848375,3.986801714,-24.80433063,10.44736439,64.39937483,3.914003543,57.87436107,8.603385207,1.020835542,3,1,0,1,0.951278535,0.0,3.163094086,0.0,0.0,0.0,0.0,0.0,1.5776054,12.72301298,6.578935684,41.87009067,7.109797541,35.10788757,0.0,11.81435946,26.74406676,28.58369908,50.34017391,30.21846152,32.90394574,21.4932645,37.75250335,3,0,0,1,0,active
49.63602519,0,1,3.625873314,400648.38,6,0,15,1,0,3.227871654,3.122241374,164.907038,0.825941164,110.4970314,11.32143296,58.11715194,-202.9181089,-22.05343511,12.6325389,-3.546704737,-30.9405629,-48.70217353,-18.90012668,-13.50817775,11.11012674,-49.12565158,3.337601638,-208.8264087,114.5651769,235.7560165,-106.8422003,-303.5564361,223.763041,527.0225777,-2770.005601,-241.847255,-1031.241405,-421.1277765,-1.321075124,-3.151440321,4.292728134,-29.03190624,18.64285851,66.24311943,17.58086037,67.47361552,8.453120448,1.007697679,3,1,0,0,2.495210927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895493391,12.72301298,6.578935684,44.05667855,6.544756406,23.66444774,0.0,5.907179729,32.72378203,46.94281494,45.44149049,10.97592984,32.90394574,30.59122977,38.83471728,2,0,1,0,1,active
48.91698787,0,0,3.626984603,113245.2985,9,0,15,1,0,3.330977908,3.204879122,164.574262,1.011028661,162.6813079,35.72366395,59.80176927,-214.0403404,-17.08956916,11.01360544,-4.891723356,-33.41609977,-54.40589569,-20.18250052,-4.474459101,1.01523808,-71.76458303,9.339781735,-119.1111111,43.66666667,216.2222222,-63.11111111,-323.5555556,215.4267391,791.5332599,-2256.806348,-383.7810275,-1302.490744,-644.8664425,-1.35384154,-2.722823264,3.318927521,-28.73256386,16.54497716,69.58518433,12.4657341,65.0752515,8.523809524,1.034046745,3,1,0,0,0.431390279,0.0,0.0,0.0,1.823183368,0.0,0.0,0.0,1.830387679,12.72301298,6.578935684,48.91776265,0.0,29.35837573,0.0,11.81435946,19.63426922,34.49087881,44.59066208,10.97592984,62.71781857,23.62252482,37.38990433,3,0,0,1,0,active
46.1409314,0,0,3.625754953,136235.4714,0,0,15,1,0,3.268000543,3.164378724,165.7534771,0.390092616,123.2651941,22.52059013,78.71579743,-238.0116738,-18.16049383,16.64197531,-2.37037037,-29.59259259,-52.56790123,-18.66682381,-18.09986166,21.04408895,-49.01123101,13.55152079,-157.5308642,155.5308642,301.7777778,-156.037037,-230.0123457,197.7782684,195.815241,-2159.490351,195.1722304,-1151.949027,-265.4066781,-1.455561013,-2.522449231,4.012560417,-25.67641073,1.24131163,63.80061774,18.20610038,59.15707403,8.611992945,1.120816731,3,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887774733,12.72301298,6.578935684,37.5740477,12.52478801,23.66444774,0.0,5.907179729,26.24115118,52.92284655,45.50361605,10.97592984,20.7712116,24.088676,32.82052746,2,0,1,0,0,active
46.87654775,0,0,3.626663344,73582.86589,5,0,16,1,0,3.350229503,3.182609414,166.0170532,0.774555331,178.090048,24.81671111,28.87803733,-228.2697529,-13.381248,6.219328,2.638464,-33.657344,-57.44416,-19.88408489,-8.671073937,6.164105613,-53.7293217,11.63311284,-113.5984,74.458432,167.962624,-144.619584,-322.73504,138.323696,711.7777157,-1941.007079,-8.969450087,-832.5482612,-742.8473735,-1.669558909,-1.634942949,2.363844947,-26.84157886,-5.896684177,43.88798233,26.29801211,54.22231357,8.604544,1.136737483,3,1,1,0,1.058908231,0.0,0.0,0.0,1.614850035,0.0,0.0,0.0,1.815865222,17.82169478,6.578935684,37.51192214,5.693927995,29.35837573,0.0,11.81435946,19.63426922,28.58369908,56.82934648,21.72409984,34.618686,18.3919204,30.42092255,3,0,0,1,0,active
48.70590763,0,0,3.626798418,105243.6862,5,0,16,1,0,3.255123319,3.203762916,165.995351,1.038118486,179.7739448,31.42028113,21.55132762,-206.6622315,-20.21647923,17.69617155,-2.104539363,-17.64873842,-55.45352835,-21.59775134,-10.50121618,12.45292564,-78.84476624,2.3474356,-220.7364373,184.9606666,191.3183381,-136.6905775,-304.1619952,140.9857599,1324.374036,-3169.449182,524.1349797,-412.2307395,-374.3206207,-1.662489539,2.18843362,4.594980923,-26.82877855,14.53793224,87.03610547,-29.54496199,71.01451014,8.504282967,1.131554342,3,1,1,0,1.089533231,0.0,0.0,0.0,1.536725035,0.0,0.0,0.0,1.71223953,17.82169478,6.578935684,43.42982819,5.693927995,29.35837573,0.0,11.81435946,19.63426922,33.99868955,44.59066208,24.08996889,41.5424232,17.03077651,28.60960249,3,0,0,1,0,active
48.70590763,0,0,3.62698869,83890.70875,5,0,16,1,0,3.339854862,3.201653186,165.995351,0.624699014,185.7739448,27.18363991,-16.7463823,-260.5590324,-17.21647923,6.337392926,12.8285065,-29.00751704,-64.70456267,-21.84775134,-13.84833238,12.09859994,-43.68032604,27.63114621,-243.889109,244.9606666,141.5320786,-322.7905716,-242.5402366,140.9857599,1100.165799,-2882.620694,1423.725457,214.3506773,-583.5369628,-1.662489539,2.470858729,1.763211976,-26.82877855,-8.425905423,14.26029189,27.03543955,42.65052209,8.504282967,1.140876588,4,1,1,0,1.033977675,0.0,0.0,0.0,1.677350035,0.0,0.0,0.0,1.825865222,17.82169478,6.578935684,30.96716573,11.23285325,29.35837573,0.0,11.81435946,19.63426922,28.58369908,50.28459008,21.72409984,48.4661604,17.03077651,28.60960249,3,0,0,1,0,active
46.87654775,0,0,3.626622679,84431.35704,5,0,16,1,0,3.316624219,3.184080171,166.0170532,0.909679696,176.090048,26.34471111,41.952704,-210.2609422,-14.381248,10.059328,-2.43328,-29.817344,-54.300032,-19.71741822,-7.373148011,7.651587095,-64.21806244,0.932462897,-105.7504,54.458432,185.514624,-82.89632,-342.865408,138.323696,786.5137949,-2037.618499,-308.8329427,-1041.238267,-670.6659444,-1.669558909,-1.722334871,3.315476041,-26.84157886,1.757928376,68.13660354,7.446748656,63.67369344,8.604544,1.133465148,3,1,1,0,1.112148972,0.0,0.0,0.0,1.521100035,0.0,0.0,0.0,1.70223953,17.82169478,6.578935684,38.01483772,5.693927995,29.35837573,0.0,11.81435946,19.63426922,28.58369908,51.0114837,24.08996889,27.6949488,18.28435702,30.33591472,3,0,0,1,0,active
47.02637767,0,0,3.625914569,119974.3539,5,0,16,1,0,3.326336729,3.165572459,166.0170532,0.680024459,141.5433813,-23.989376,98.760704,-229.5459271,-18.085248,9.917824,3.809216,-28.227584,-57.4224,-19.82852933,-22.03457453,13.5964043,-61.06071039,21.0332797,-232.529856,79.848256,270.450624,-102.506496,-185.2016,138.323696,711.7777157,-2491.133663,-106.6205475,-948.0373705,-35.69943789,-1.669558909,-1.236048629,4.355972679,-26.84157886,-5.896684177,35.31054452,26.69991984,55.98603372,8.604544,1.122267993,3,1,1,0,1.623167532,0.0,0.0,0.0,1.614850035,0.0,0.0,0.0,1.858862174,17.82169478,6.578935684,36.66109373,5.693927995,30.20920415,0.0,5.907179729,19.63426922,41.03563521,38.89673409,15.65773277,40.68505307,18.42849946,29.92079414,3,0,0,1,0,active
46.94549744,0,0,3.626632694,74545.88099,0,0,16,1,0,3.434721874,3.112378482,165.9623852,0.860705731,146.2085608,6.387027239,49.59701576,-212.1408415,-17.57930209,12.16219451,-0.33106576,-36.80353993,-53.71126228,-18.78218779,-20.42273548,-13.18063608,-71.32588442,39.15959028,-157.4744268,97.27991938,167.568909,-53.63265306,-297.5525321,158.6504588,492.3321916,-2155.104203,-18.94855934,-1284.946982,-755.558678,-1.633051071,-3.684516711,2.639820279,-32.3947725,4.338940581,64.04810388,32.38983837,61.56627455,8.652053414,1.136749168,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.443504111,12.72301298,6.578935684,44.43565934,0.0,29.70628857,0.0,5.907179729,26.17902562,40.39805854,58.28313374,15.87583957,20.7712116,20.32391548,32.13488697,3,0,0,0,0,active
48.18137152,0,0,3.626621051,121774.7062,9,0,15,1,0,3.353947523,3.2835097,164.5506289,1.025376611,153.54957,40.26879209,87.29688384,-238.1520333,-20.46374513,17.3864763,-5.683191222,-30.55912486,-56.29162536,-20.17005589,-2.175604281,-5.022545818,-84.23381797,20.87936721,-136.4638773,80.29050169,286.2519664,-96.8291361,-219.9923987,287.7757246,428.3337902,-2460.166153,145.5348271,-1512.036953,-227.3554407,-0.789778852,-2.876348811,4.187222493,-21.05283787,2.879427177,65.38656124,10.54988586,63.04296506,8.571220834,1.028711685,3,1,0,0,0.343427316,0.0,3.167334449,0.0,0.0,0.0,0.0,0.0,1.877921533,12.72301298,6.578935684,41.87009067,0.0,29.35837573,0.0,11.81435946,19.63426922,28.58369908,44.59066208,17.04229691,45.03667987,23.62252482,37.38990433,3,0,0,1,0,active
48.1409314,0,0,3.626850861,97825.33016,9,0,15,1,0,3.367017628,3.218830294,164.5506289,0.584310097,156.54957,49.10348044,61.08030934,-234.2291552,-18.46374513,15.37834622,-5.36578756,-34.45310331,-55.48998612,-19.89227812,-5.693846778,6.410882868,-65.80749044,9.865767177,-114.0817635,99.46936347,229.4874083,-96.89027695,-309.4826492,287.7757246,503.0698693,-2281.421457,8.207283397,-1507.236721,-639.6840753,-0.789778852,-3.693063793,3.077423802,-21.05283787,10.53403973,72.71693435,11.8822218,61.90619345,8.571220834,1.034955697,3,1,0,0,0.435464353,0.0,3.145178379,0.0,0.0,0.0,0.0,0.0,1.879367814,12.72301298,6.578935684,48.06693424,5.563451492,23.66444774,0.0,11.81435946,19.63426922,34.49087881,44.46018558,17.17277341,45.03667987,23.82628271,37.92161931,3,0,0,1,0,active
48.18137152,0,0,3.62646884,123397.0831,9,0,15,1,0,3.349362922,3.26154258,164.5506289,1.003979175,148.54957,28.85144792,91.55851529,-228.7428192,-21.46374513,18.98810232,-7.683191222,-29.197171,-54.16121356,-20.00338923,-4.729679359,-3.509397168,-80.73704234,15.23755512,-144.0817635,67.21733095,282.2802565,-77.22751008,-232.0372794,287.7757246,503.0698693,-2431.812791,52.17460843,-1619.475609,-358.629193,-0.789778852,-3.405189859,3.680419418,-21.05283787,10.53403973,69.00915095,15.0081521,59.3136485,8.571220834,1.028235284,3,1,0,0,0.432223612,0.0,3.139156006,0.0,0.0,0.0,0.0,0.0,1.879522947,12.72301298,6.578935684,53.63038573,0.0,23.66444774,0.0,11.81435946,19.63426922,34.49087881,44.46018558,23.10866397,39.10078931,24.01322208,38.24523582,3,0,0,1,0,active
49.59558508,0,0,3.626473382,341146.0875,11,0,16,1,0,3.327539972,3.234267726,164.78317,0.585981661,154.1151983,42.82170152,75.65980796,-237.1654769,-21.31242126,19.60871756,-8.648022172,-29.97631645,-52.67598891,-18.91814078,-4.881464775,5.27799586,-70.47925847,5.00923876,-135.9591837,113.4693878,254.0,-92.83673469,-267.3673469,194.6439321,354.5406521,-2437.565037,352.0221322,-1785.938852,-214.4266704,-1.375398614,-4.64842403,4.87534137,-23.15150603,-3.186078878,78.32596251,-7.978639603,68.14436268,8.553287982,1.014342653,3,1,1,0,1.086348248,0.0,0.0,0.0,1.605850642,0.0,0.0,0.0,1.871462243,17.82169478,6.578935684,37.1640093,17.44768134,23.66444774,0.0,11.81435946,19.63426922,28.58369908,44.46018558,21.85457634,51.10304694,27.56810905,37.12470163,3,0,0,1,0,active
48.18137152,0,0,3.626621051,121774.7062,9,0,15,1,0,3.391233524,3.339267532,164.1723026,1.089365321,169.5932993,60.36468691,79.48759294,-236.5226492,-19.68664338,16.97124429,-5.332168772,-31.16823435,-57.31228164,-19.59641562,4.087241748,-4.299537664,-87.350751,13.96004246,-114.3566246,91.76081698,272.9739317,-102.0782048,-251.0669175,243.9514748,457.881171,-2287.569216,204.929883,-1443.645865,-309.3785959,-1.206393346,-2.613899001,4.114691724,-22.12190721,8.682536498,68.83044332,10.53432762,62.77996291,8.643644182,1.028711685,3,1,0,0,0.093427316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867921533,12.72301298,6.578935684,36.35338995,0.0,29.24746788,5.760247419,11.81435946,19.63426922,34.3439465,44.47975423,23.10866397,38.9703128,23.62252482,37.38990433,3,0,0,1,0,active
47.47426474,0,0,3.626411108,122979.2539,6,0,15,1,0,3.390601605,3.193969611,164.8308851,0.869586277,130.4287114,67.94135103,30.52747683,-214.0269029,-17.73469388,13.55102041,-6.020408163,-32.34693878,-51.14285714,-19.9523748,0.494576517,12.35789705,-60.57896037,-5.45945241,-113.0781053,151.5338876,149.4192492,-101.8400101,-357.3068783,186.2035289,538.7076984,-2379.852611,203.4727317,-1213.71096,-699.8620129,-1.507366636,-3.159973928,3.493826381,-24.91775685,15.38987405,71.02071123,16.94764232,66.09742421,8.596875787,1.133292913,3,1,0,1,0.653378944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455387679,12.72301298,6.578935684,38.07696327,0.0,23.66444774,6.103966388,11.81435946,26.74406676,28.58369908,44.46018558,23.10866397,38.9703128,23.94548173,35.09332025,2,0,0,0,0,active
